# Spectrum file for cosima

IP LIN

DP 10 1.0877e-89
DP 10.0184 1.11521e-89
DP 10.0369 1.14342e-89
DP 10.0554 1.17234e-89
DP 10.074 1.20199e-89
DP 10.0925 1.23239e-89
DP 10.1111 1.26357e-89
DP 10.1298 1.29553e-89
DP 10.1485 1.3283e-89
DP 10.1672 1.36189e-89
DP 10.1859 1.39634e-89
DP 10.2047 1.43166e-89
DP 10.2235 1.46787e-89
DP 10.2424 1.505e-89
DP 10.2612 1.54307e-89
DP 10.2802 1.5821e-89
DP 10.2991 1.62211e-89
DP 10.3181 1.66314e-89
DP 10.3371 1.70521e-89
DP 10.3562 1.74834e-89
DP 10.3753 1.79256e-89
DP 10.3944 1.83791e-89
DP 10.4136 1.88439e-89
DP 10.4328 1.93206e-89
DP 10.452 1.98093e-89
DP 10.4713 2.03103e-89
DP 10.4906 2.0824e-89
DP 10.5099 2.13508e-89
DP 10.5293 2.18908e-89
DP 10.5487 2.24445e-89
DP 10.5682 2.30122e-89
DP 10.5877 2.35943e-89
DP 10.6072 2.41911e-89
DP 10.6267 2.48029e-89
DP 10.6463 2.54303e-89
DP 10.666 2.60735e-89
DP 10.6856 2.6733e-89
DP 10.7053 2.74092e-89
DP 10.7251 2.81025e-89
DP 10.7448 2.88133e-89
DP 10.7647 2.95421e-89
DP 10.7845 3.02893e-89
DP 10.8044 3.10555e-89
DP 10.8243 3.1841e-89
DP 10.8443 3.26464e-89
DP 10.8643 3.34721e-89
DP 10.8843 3.43188e-89
DP 10.9044 3.51868e-89
DP 10.9245 3.60768e-89
DP 10.9446 3.69893e-89
DP 10.9648 3.79249e-89
DP 10.985 3.88842e-89
DP 11.0053 3.98677e-89
DP 11.0255 4.08761e-89
DP 11.0459 4.19101e-89
DP 11.0662 4.29701e-89
DP 11.0866 4.4057e-89
DP 11.1071 4.51714e-89
DP 11.1276 4.63139e-89
DP 11.1481 4.74854e-89
DP 11.1686 4.86865e-89
DP 11.1892 4.99179e-89
DP 11.2099 5.11806e-89
DP 11.2305 5.24751e-89
DP 11.2512 5.38024e-89
DP 11.272 5.51633e-89
DP 11.2928 5.65586e-89
DP 11.3136 5.79891e-89
DP 11.3344 5.94559e-89
DP 11.3553 6.09598e-89
DP 11.3763 6.25017e-89
DP 11.3972 6.40826e-89
DP 11.4183 6.57035e-89
DP 11.4393 6.73654e-89
DP 11.4604 6.90693e-89
DP 11.4815 7.08163e-89
DP 11.5027 7.26075e-89
DP 11.5239 7.4444e-89
DP 11.5452 7.6327e-89
DP 11.5664 7.82576e-89
DP 11.5878 8.02371e-89
DP 11.6091 8.22666e-89
DP 11.6305 8.43474e-89
DP 11.652 8.64809e-89
DP 11.6735 8.86683e-89
DP 11.695 9.0911e-89
DP 11.7166 9.32105e-89
DP 11.7382 9.55682e-89
DP 11.7598 9.79855e-89
DP 11.7815 1.00464e-88
DP 11.8032 1.03005e-88
DP 11.825 1.0561e-88
DP 11.8468 1.08282e-88
DP 11.8686 1.11021e-88
DP 11.8905 1.13829e-88
DP 11.9124 1.16708e-88
DP 11.9344 1.1966e-88
DP 11.9564 1.22686e-88
DP 11.9784 1.2579e-88
DP 12.0005 1.28971e-88
DP 12.0226 1.32234e-88
DP 12.0448 1.35578e-88
DP 12.067 1.39008e-88
DP 12.0893 1.42524e-88
DP 12.1116 1.46129e-88
DP 12.1339 1.49825e-88
DP 12.1563 1.53614e-88
DP 12.1787 1.575e-88
DP 12.2011 1.61484e-88
DP 12.2236 1.65568e-88
DP 12.2462 1.69756e-88
DP 12.2687 1.7405e-88
DP 12.2914 1.78452e-88
DP 12.314 1.82966e-88
DP 12.3367 1.87594e-88
DP 12.3595 1.92339e-88
DP 12.3823 1.97204e-88
DP 12.4051 2.02192e-88
DP 12.428 2.07306e-88
DP 12.4509 2.12549e-88
DP 12.4738 2.17926e-88
DP 12.4968 2.23438e-88
DP 12.5199 2.29089e-88
DP 12.543 2.34884e-88
DP 12.5661 2.40825e-88
DP 12.5893 2.46916e-88
DP 12.6125 2.53162e-88
DP 12.6357 2.59565e-88
DP 12.659 2.66131e-88
DP 12.6824 2.72862e-88
DP 12.7057 2.79764e-88
DP 12.7292 2.8684e-88
DP 12.7526 2.94095e-88
DP 12.7761 3.01534e-88
DP 12.7997 3.09161e-88
DP 12.8233 3.16981e-88
DP 12.8469 3.24999e-88
DP 12.8706 3.33219e-88
DP 12.8944 3.41648e-88
DP 12.9181 3.50289e-88
DP 12.942 3.59149e-88
DP 12.9658 3.68234e-88
DP 12.9897 3.77548e-88
DP 13.0137 3.87097e-88
DP 13.0377 3.96888e-88
DP 13.0617 4.06927e-88
DP 13.0858 4.1722e-88
DP 13.1099 4.27773e-88
DP 13.1341 4.38593e-88
DP 13.1583 4.49687e-88
DP 13.1826 4.61061e-88
DP 13.2069 4.72723e-88
DP 13.2312 4.8468e-88
DP 13.2556 4.96939e-88
DP 13.2801 5.09509e-88
DP 13.3045 5.22396e-88
DP 13.3291 5.3561e-88
DP 13.3537 5.49157e-88
DP 13.3783 5.63048e-88
DP 13.4029 5.77289e-88
DP 13.4276 5.91891e-88
DP 13.4524 6.06862e-88
DP 13.4772 6.22212e-88
DP 13.5021 6.3795e-88
DP 13.527 6.54086e-88
DP 13.5519 6.70631e-88
DP 13.5769 6.87593e-88
DP 13.6019 7.04985e-88
DP 13.627 7.22817e-88
DP 13.6521 7.411e-88
DP 13.6773 7.59845e-88
DP 13.7025 7.79064e-88
DP 13.7278 7.9877e-88
DP 13.7531 8.18974e-88
DP 13.7784 8.39689e-88
DP 13.8038 8.60928e-88
DP 13.8293 8.82704e-88
DP 13.8548 9.05031e-88
DP 13.8803 9.27923e-88
DP 13.9059 9.51393e-88
DP 13.9316 9.75458e-88
DP 13.9573 1.00013e-87
DP 13.983 1.02543e-87
DP 14.0088 1.05136e-87
DP 14.0346 1.07796e-87
DP 14.0605 1.10522e-87
DP 14.0864 1.13318e-87
DP 14.1124 1.16184e-87
DP 14.1384 1.19123e-87
DP 14.1645 1.22136e-87
DP 14.1906 1.25225e-87
DP 14.2167 1.28393e-87
DP 14.243 1.3164e-87
DP 14.2692 1.3497e-87
DP 14.2955 1.38384e-87
DP 14.3219 1.41884e-87
DP 14.3483 1.45473e-87
DP 14.3747 1.49152e-87
DP 14.4012 1.52925e-87
DP 14.4278 1.56793e-87
DP 14.4544 1.60759e-87
DP 14.481 1.64825e-87
DP 14.5077 1.68994e-87
DP 14.5345 1.73269e-87
DP 14.5613 1.77651e-87
DP 14.5881 1.82145e-87
DP 14.615 1.86752e-87
DP 14.642 1.91476e-87
DP 14.669 1.96319e-87
DP 14.696 2.01284e-87
DP 14.7231 2.06376e-87
DP 14.7503 2.11596e-87
DP 14.7775 2.16948e-87
DP 14.8047 2.22435e-87
DP 14.832 2.28061e-87
DP 14.8594 2.3383e-87
DP 14.8868 2.39744e-87
DP 14.9142 2.45808e-87
DP 14.9417 2.52026e-87
DP 14.9692 2.58401e-87
DP 14.9968 2.64936e-87
DP 15.0245 2.71638e-87
DP 15.0522 2.78508e-87
DP 15.08 2.85553e-87
DP 15.1078 2.92776e-87
DP 15.1356 3.00181e-87
DP 15.1635 3.07774e-87
DP 15.1915 3.15559e-87
DP 15.2195 3.2354e-87
DP 15.2475 3.31724e-87
DP 15.2757 3.40114e-87
DP 15.3038 3.48717e-87
DP 15.332 3.57538e-87
DP 15.3603 3.66581e-87
DP 15.3886 3.75853e-87
DP 15.417 3.8536e-87
DP 15.4454 3.95107e-87
DP 15.4739 4.05101e-87
DP 15.5024 4.15348e-87
DP 15.531 4.25853e-87
DP 15.5597 4.36625e-87
DP 15.5883 4.47669e-87
DP 15.6171 4.58992e-87
DP 15.6459 4.70602e-87
DP 15.6747 4.82505e-87
DP 15.7036 4.94709e-87
DP 15.7326 5.07222e-87
DP 15.7616 5.20052e-87
DP 15.7906 5.33206e-87
DP 15.8198 5.46693e-87
DP 15.8489 5.60521e-87
DP 15.8782 5.74699e-87
DP 15.9074 5.89235e-87
DP 15.9368 6.04139e-87
DP 15.9661 6.1942e-87
DP 15.9956 6.35087e-87
DP 16.0251 6.51151e-87
DP 16.0546 6.67621e-87
DP 16.0842 6.84508e-87
DP 16.1139 7.01822e-87
DP 16.1436 7.19573e-87
DP 16.1734 7.37774e-87
DP 16.2032 7.56435e-87
DP 16.233 7.75568e-87
DP 16.263 7.95186e-87
DP 16.293 8.15299e-87
DP 16.323 8.35921e-87
DP 16.3531 8.57064e-87
DP 16.3832 8.78743e-87
DP 16.4135 9.0097e-87
DP 16.4437 9.23759e-87
DP 16.474 9.47124e-87
DP 16.5044 9.7108e-87
DP 16.5348 9.95643e-87
DP 16.5653 1.02083e-86
DP 16.5959 1.04665e-86
DP 16.6265 1.07312e-86
DP 16.6571 1.10026e-86
DP 16.6878 1.12809e-86
DP 16.7186 1.15663e-86
DP 16.7494 1.18588e-86
DP 16.7803 1.21588e-86
DP 16.8112 1.24663e-86
DP 16.8422 1.27816e-86
DP 16.8733 1.31049e-86
DP 16.9044 1.34364e-86
DP 16.9356 1.37763e-86
DP 16.9668 1.41247e-86
DP 16.9981 1.4482e-86
DP 17.0294 1.48483e-86
DP 17.0608 1.52239e-86
DP 17.0923 1.56089e-86
DP 17.1238 1.60038e-86
DP 17.1554 1.64085e-86
DP 17.187 1.68236e-86
DP 17.2187 1.72491e-86
DP 17.2504 1.76854e-86
DP 17.2822 1.81327e-86
DP 17.3141 1.85914e-86
DP 17.346 1.90616e-86
DP 17.378 1.95438e-86
DP 17.41 2.00381e-86
DP 17.4421 2.0545e-86
DP 17.4743 2.10646e-86
DP 17.5065 2.15974e-86
DP 17.5388 2.21437e-86
DP 17.5711 2.27038e-86
DP 17.6035 2.32781e-86
DP 17.636 2.38669e-86
DP 17.6685 2.44705e-86
DP 17.7011 2.50895e-86
DP 17.7337 2.57241e-86
DP 17.7664 2.63748e-86
DP 17.7992 2.70419e-86
DP 17.832 2.77259e-86
DP 17.8649 2.84272e-86
DP 17.8978 2.91462e-86
DP 17.9308 2.98834e-86
DP 17.9639 3.06393e-86
DP 17.997 3.14143e-86
DP 18.0302 3.22088e-86
DP 18.0634 3.30235e-86
DP 18.0967 3.38588e-86
DP 18.1301 3.47152e-86
DP 18.1635 3.55933e-86
DP 18.197 3.64936e-86
DP 18.2306 3.74167e-86
DP 18.2642 3.83631e-86
DP 18.2978 3.93334e-86
DP 18.3316 4.03283e-86
DP 18.3654 4.13484e-86
DP 18.3992 4.23942e-86
DP 18.4332 4.34666e-86
DP 18.4672 4.4566e-86
DP 18.5012 4.56932e-86
DP 18.5353 4.6849e-86
DP 18.5695 4.8034e-86
DP 18.6037 4.92489e-86
DP 18.638 5.04946e-86
DP 18.6724 5.17718e-86
DP 18.7068 5.30813e-86
DP 18.7413 5.4424e-86
DP 18.7759 5.58006e-86
DP 18.8105 5.7212e-86
DP 18.8452 5.86591e-86
DP 18.8799 6.01428e-86
DP 18.9147 6.1664e-86
DP 18.9496 6.32237e-86
DP 18.9845 6.48229e-86
DP 19.0195 6.64625e-86
DP 19.0546 6.81436e-86
DP 19.0897 6.98672e-86
DP 19.1249 7.16344e-86
DP 19.1602 7.34464e-86
DP 19.1955 7.53041e-86
DP 19.2309 7.72088e-86
DP 19.2664 7.91617e-86
DP 19.3019 8.1164e-86
DP 19.3375 8.3217e-86
DP 19.3731 8.53218e-86
DP 19.4089 8.748e-86
DP 19.4446 8.96927e-86
DP 19.4805 9.19613e-86
DP 19.5164 9.42874e-86
DP 19.5524 9.66723e-86
DP 19.5884 9.91175e-86
DP 19.6246 1.01625e-85
DP 19.6607 1.04195e-85
DP 19.697 1.06831e-85
DP 19.7333 1.09533e-85
DP 19.7697 1.12303e-85
DP 19.8061 1.15144e-85
DP 19.8427 1.18056e-85
DP 19.8793 1.21042e-85
DP 19.9159 1.24104e-85
DP 19.9526 1.27243e-85
DP 19.9894 1.30461e-85
DP 20.0263 1.33761e-85
DP 20.0632 1.37145e-85
DP 20.1002 1.40613e-85
DP 20.1372 1.4417e-85
DP 20.1744 1.47817e-85
DP 20.2116 1.51556e-85
DP 20.2488 1.55389e-85
DP 20.2862 1.59319e-85
DP 20.3236 1.63349e-85
DP 20.361 1.67481e-85
DP 20.3986 1.71717e-85
DP 20.4362 1.76061e-85
DP 20.4739 1.80514e-85
DP 20.5116 1.8508e-85
DP 20.5494 1.89761e-85
DP 20.5873 1.94561e-85
DP 20.6253 1.99482e-85
DP 20.6633 2.04528e-85
DP 20.7014 2.09701e-85
DP 20.7396 2.15005e-85
DP 20.7778 2.20443e-85
DP 20.8161 2.26019e-85
DP 20.8545 2.31736e-85
DP 20.893 2.37598e-85
DP 20.9315 2.43607e-85
DP 20.9701 2.49769e-85
DP 21.0087 2.56087e-85
